     99.00      97.00      43.00      17.00       0.40
     98.00      97.00      40.00      17.00       0.17
     97.00      97.00      37.00      17.00      -0.51
     96.00      97.00      34.00      17.00      -0.95
     95.00      97.00      31.00      17.00      -0.46
     94.00      97.00      28.00      17.00       0.28
     93.00      97.00      25.00      17.00      -0.09
     92.00      97.00      22.00      17.00      -0.51
     91.00      97.00      19.00      17.00      -1.00
     90.00      97.00      16.00      17.00      -0.41
     89.00      97.00      13.00      17.00      -0.41
     88.00      97.00      10.00      17.00      -0.23
     87.00      97.00       7.00      17.00      -0.58
     86.00      97.00       4.00      17.00      -0.28
     85.00      97.00       1.00      17.00      -0.23
     84.00      97.00      -2.00      17.00       0.49
     83.00      97.00      -5.00      17.00       0.45
     82.00      97.00      -8.00      17.00      -0.07
     81.00      97.00     -11.00      17.00       0.39
     30.00     115.00     100.00      18.00      -1.09
     31.00     115.00      97.00      18.00      -0.66
     32.00     115.00      94.00      18.00      -1.02
     33.00     115.00      91.00      18.00      -1.03
     34.00     115.00      88.00      18.00      -1.53
     35.00     115.00      85.00      18.00      -1.21
     36.00     115.00      82.00      18.00      -1.42
     37.00     115.00      79.00      18.00      -1.91
     38.00     115.00      76.00      18.00      -1.58
     39.00     115.00      73.00      18.00      -1.72
     40.00     115.00      70.00      18.00      -2.57
     41.00     115.00      67.00      18.00      -1.97
     42.00     115.00      64.00      18.00      -1.76
     43.00     115.00      61.00      18.00      -1.84
     44.00     115.00      58.00      18.00      -1.55
     45.00     115.00      55.00      18.00      -2.50
     46.00     115.00      52.00      18.00      -1.49
     47.00     115.00      49.00      18.00      -1.39
     48.00     115.00      46.00      18.00      -1.64
     49.00     115.00      43.00      18.00      -1.21
     50.00     115.00      40.00      18.00      -2.46
     51.00     115.00      37.00      18.00      -1.83
     52.00     115.00      34.00      18.00      -1.34
     53.00     115.00      31.00      18.00      -1.60
     54.00     115.00      28.00      18.00      -2.07
     55.00     115.00      25.00      18.00      -2.12
     56.00     115.00      22.00      18.00      -0.80
     57.00     115.00      19.00      18.00      -1.42
     58.00     115.00      16.00      18.00      -1.08
     59.00     115.00      13.00      18.00      -0.73
     60.00     115.00      10.00      18.00      -0.84
     61.00     115.00       7.00      18.00      -0.73
     62.00     115.00       4.00      18.00      -0.55
     63.00     115.00       1.00      18.00      -0.70
     64.00     115.00      -2.00      18.00      -0.48
     65.00     115.00      -5.00      18.00      -0.28
     66.00     115.00      -8.00      18.00      -0.32
     67.00     115.00     -11.00      18.00      -0.03
    149.00      99.00     100.00      19.00      -0.75
    149.00     100.00      97.00      19.00      -1.41
    149.00     101.00      94.00      19.00      -1.00
    149.00     102.00      91.00      19.00      -1.13
    149.00     103.00      88.00      19.00      -1.32
    149.00     104.00      85.00      19.00      -1.27
    149.00     105.00      82.00      19.00      -1.13
    149.00     106.00      79.00      19.00      -0.85
    149.00     107.00      76.00      19.00      -1.05
    149.00     108.00      73.00      19.00      -1.50
    149.00     109.00      70.00      19.00      -0.10
    149.00     110.00      67.00      19.00      -0.61
    149.00     111.00      64.00      19.00      -0.17
    149.00     112.00      61.00      19.00      -0.58
    149.00     113.00      58.00      19.00      -0.36
    149.00     114.00      55.00      19.00      -0.19
    149.00     115.00      52.00      19.00       0.51
    149.00     116.00      49.00      19.00       0.20
    149.00     117.00      46.00      19.00       0.70
    149.00     118.00      43.00      19.00      -0.09
    149.00     119.00      40.00      19.00       0.66
    149.00     120.00      37.00      19.00       0.35
     63.00      63.00     100.00      20.00      -1.23
     63.00      64.00      97.00      20.00      -0.60
     63.00      65.00      94.00      20.00      -0.91
     63.00      66.00      91.00      20.00      -1.39
     63.00      67.00      88.00      20.00      -1.04
     63.00      68.00      85.00      20.00      -1.23
     63.00      69.00      82.00      20.00      -1.25
     63.00      70.00      79.00      20.00      -1.01
     63.00      71.00      76.00      20.00      -1.39
     63.00      72.00      73.00      20.00      -1.83
     63.00      73.00      70.00      20.00      -2.08
     63.00      74.00      67.00      20.00      -1.73
     63.00      75.00      64.00      20.00      -1.65
     63.00      76.00      61.00      20.00      -1.49
     63.00      77.00      58.00      20.00      -1.59
     63.00      78.00      55.00      20.00      -1.52
     63.00      79.00      52.00      20.00      -0.84
     63.00      80.00      49.00      20.00      -1.68
     63.00      81.00      46.00      20.00      -1.25
     63.00      82.00      43.00      20.00      -1.21
     63.00      83.00      40.00      20.00      -1.67
     63.00      84.00      37.00      20.00      -1.12
     63.00      85.00      34.00      20.00      -1.58
     63.00      86.00      31.00      20.00      -0.59
     63.00      87.00      28.00      20.00      -0.54
     63.00      88.00      25.00      20.00      -0.66
     63.00      89.00      22.00      20.00      -1.28
     63.00      90.00      19.00      20.00      -0.49
     63.00      91.00      16.00      20.00      -0.53
     63.00      92.00      13.00      20.00       0.16
     63.00      93.00      10.00      20.00      -0.39
     63.00      94.00       7.00      20.00       0.35
     63.00      95.00       4.00      20.00       0.28
     63.00      96.00       1.00      20.00      -0.54
     63.00      97.00      -2.00      20.00      -0.24
     63.00      98.00      -5.00      20.00      -0.83
     63.00      99.00      -8.00      20.00      -0.23
      1.00      84.00     100.00      21.00      -2.07
      0.00      84.00      97.00      21.00      -1.12
      7.00      55.00     100.00      22.00      -1.58
      8.00      55.00      97.00      22.00      -1.40
      9.00      55.00      94.00      22.00      -2.23
     10.00      55.00      91.00      22.00      -2.14
     11.00      55.00      88.00      22.00      -1.85
     12.00      55.00      85.00      22.00      -1.66
     13.00      55.00      82.00      22.00      -1.25
     14.00      55.00      79.00      22.00      -1.18
     15.00      55.00      76.00      22.00      -1.45
     16.00      55.00      73.00      22.00      -2.01
     17.00      55.00      70.00      22.00      -1.20
     18.00      55.00      67.00      22.00      -1.38
     19.00      55.00      64.00      22.00      -1.28
     20.00      55.00      61.00      22.00      -1.81
     21.00      55.00      58.00      22.00      -1.65
     22.00      55.00      55.00      22.00      -0.72
     23.00      55.00      52.00      22.00      -0.23
     24.00      55.00      49.00      22.00      -0.56
     25.00      55.00      46.00      22.00      -0.15
     26.00      55.00      43.00      22.00      -0.47
     27.00      55.00      40.00      22.00       0.16
     28.00      55.00      37.00      22.00       0.02
     29.00      55.00      34.00      22.00      -0.79
     30.00      55.00      31.00      22.00      -0.20
     31.00      55.00      28.00      22.00       0.27
     32.00      55.00      25.00      22.00      -0.32
     33.00      55.00      22.00      22.00       0.11
     34.00      55.00      19.00      22.00      -0.28
     35.00      55.00      16.00      22.00      -0.32
     36.00      55.00      13.00      22.00      -1.19
     37.00      55.00      10.00      22.00      -0.90
     38.00      55.00       7.00      22.00      -0.54
     39.00      55.00       4.00      22.00      -0.57
     40.00      55.00       1.00      22.00      -0.83
     41.00      55.00      -2.00      22.00      -0.09
     42.00      55.00      -5.00      22.00      -0.38
     43.00      55.00      -8.00      22.00       0.06
     48.00      31.00     100.00      23.00      -1.70
     49.00      31.00      97.00      23.00      -2.11
     50.00      31.00      94.00      23.00      -2.32
     51.00      31.00      91.00      23.00      -1.62
     52.00      31.00      88.00      23.00      -1.18
     53.00      31.00      85.00      23.00      -1.65
     54.00      31.00      82.00      23.00      -0.24
     55.00      31.00      79.00      23.00      -0.35
     56.00      31.00      76.00      23.00      -0.89
     57.00      31.00      73.00      23.00      -0.33
     58.00      31.00      70.00      23.00      -0.51
     59.00      31.00      67.00      23.00      -1.11
     60.00      31.00      64.00      23.00      -0.63
     61.00      31.00      61.00      23.00      -0.47
     62.00      31.00      58.00      23.00      -0.16
     63.00      31.00      55.00      23.00      -0.30
     64.00      31.00      52.00      23.00      -0.47
     65.00      31.00      49.00      23.00      -0.14
     66.00      31.00      46.00      23.00      -0.65
     67.00      31.00      43.00      23.00      -0.72
     69.00      31.00      37.00      23.00      -0.05
     70.00      31.00      34.00      23.00      -0.07
     71.00      31.00      31.00      23.00       0.07
     72.00      31.00      28.00      23.00      -0.39
     73.00      31.00      25.00      23.00      -0.10
     74.00      31.00      22.00      23.00       0.04
     75.00      31.00      19.00      23.00       0.66
     76.00      31.00      16.00      23.00       0.61
     77.00      31.00      13.00      23.00       0.24
     78.00      31.00      10.00      23.00       0.80
     79.00      31.00       7.00      23.00       0.76
     80.00      31.00       4.00      23.00       0.72
    109.00     106.00     100.00      24.00      -0.55
    110.00     106.00      97.00      24.00      -0.97
    111.00     106.00      94.00      24.00      -1.56
    112.00     106.00      91.00      24.00      -1.23
    113.00     106.00      88.00      24.00      -1.23
    114.00     106.00      85.00      24.00      -0.97
    115.00     106.00      82.00      24.00      -1.13
    116.00     106.00      79.00      24.00      -0.40
    117.00     106.00      76.00      24.00      -1.23
    118.00     106.00      73.00      24.00      -0.40
    119.00     106.00      70.00      24.00      -0.59
    120.00     106.00      67.00      24.00      -0.89
    121.00     106.00      64.00      24.00      -0.14
    122.00     106.00      61.00      24.00       0.08
